Budget,ActorPopularity,Genre,Rating
20363922,0.94,Drama,5.0
72124505,0.53,Fantasy,4.0
116908165,0.75,Crime,5.3
218845447,0.64,Action,5.7
60745011,0.67,Thriller,4.4
31989020,0.71,Romance,4.2
18456990,0.37,Romance,4.0
233445882,0.45,Sci-Fi,4.1
33411972,0.5,Comedy,4.0
117280393,0.41,Sci-Fi,4.0
85128111,0.3,Fantasy,4.0
52185283,0.43,Drama,4.0
78391224,0.46,Comedy,4.0
50500535,0.96,Drama,5.9
56332731,0.66,Thriller,4.0
255755003,0.54,Sci-Fi,5.3
73114614,0.68,Crime,4.1
249474170,0.51,Fantasy,5.5
16391422,0.78,Romance,4.0
35523106,0.96,Thriller,5.0
48268447,0.36,Romance,4.0
10504789,0.66,Romance,4.0
27704012,0.71,Romance,4.0
142478489,0.48,Adventure,4.0
49857638,0.45,Romance,4.0
17708934,0.89,Horror,4.7
10925286,0.38,Indie,4.0
91965962,0.54,Adventure,4.0
193335980,0.44,Fantasy,4.0
124539248,0.32,Fantasy,4.0
173429251,0.32,Animation,4.0
88458059,0.59,Animation,4.8
41983030,0.46,Comedy,4.0
118914260,0.59,Fantasy,4.0
195835749,0.66,Adventure,5.0
48338806,0.54,Animation,4.0
157565317,0.43,Animation,4.0
146714377,0.43,Animation,4.3
19182894,0.38,Romance,4.0
63850908,0.87,Thriller,4.6
22195204,0.63,Romance,4.1
43422454,0.37,Animation,4.0
62813783,0.59,Comedy,4.0
12368945,0.89,Horror,4.3
17078975,0.6,Indie,4.0
47761321,0.85,Drama,5.5
56660060,0.45,Comedy,4.0
47437246,0.71,Drama,4.2
104437041,0.84,Thriller,5.0
10533837,0.71,Romance,4.0
99827291,0.38,Action,4.0
121344379,0.63,Animation,4.9
92801157,0.87,Animation,6.0
17987454,0.36,Romance,4.0
179950827,0.75,Fantasy,5.4
8711004,0.74,Horror,4.0
18267103,0.83,Indie,4.2
112553587,0.79,Crime,5.7
105821009,0.68,Adventure,5.4
148206122,0.73,Adventure,5.5
63935182,0.94,Animation,6.1
83782049,0.42,Fantasy,4.0
16527674,0.8,Indie,4.5
143511737,0.73,Crime,4.9
28081638,0.66,Drama,4.0
191293422,0.91,Fantasy,6.6
45963372,0.66,Romance,4.6
14030397,0.85,Horror,4.6
204206952,0.64,Sci-Fi,6.1
135016944,0.97,Animation,6.0
56729051,0.45,Drama,4.0
164963304,0.53,Animation,4.6
60622294,0.83,Animation,5.3
201985447,0.87,Fantasy,5.9
45684082,0.31,Romance,4.0
6601038,0.87,Indie,4.5
82614876,0.55,Fantasy,4.0
76768523,0.7,Thriller,4.0
13001563,0.73,Romance,4.2
17931316,0.67,Indie,4.0
16592054,0.95,Indie,4.3
72737194,0.43,Crime,4.0
145250148,0.38,Action,4.0
91426578,0.31,Fantasy,4.0
63728974,0.88,Animation,6.2
7509752,0.74,Horror,4.0
47661791,0.79,Comedy,4.0
256142030,0.86,Action,7.6
63022109,0.33,Animation,4.0
28088156,0.44,Drama,4.0
29352129,0.92,Thriller,5.7
163194814,0.44,Animation,4.6
37519229,0.35,Drama,4.0
137627378,0.69,Animation,4.8
256076173,0.34,Sci-Fi,4.0
43544311,0.52,Romance,4.0
32126246,0.55,Thriller,4.0
126118407,0.36,Adventure,4.0
70408631,0.46,Thriller,4.0
31962451,0.54,Drama,4.2
65980034,0.5,Comedy,4.0
112335103,0.33,Crime,4.0
94420266,0.62,Animation,4.0
165044620,0.67,Action,5.2
80762529,0.58,Crime,4.0
169184505,0.42,Sci-Fi,4.0
11604186,0.35,Horror,4.0
30273481,0.32,Thriller,4.0
16496348,0.95,Indie,4.8
179862018,0.66,Sci-Fi,5.9
16743718,0.86,Horror,4.0
15351008,0.33,Romance,4.0
30328141,0.39,Animation,4.0
221765470,0.4,Action,4.4
38028246,0.93,Thriller,5.1
50339141,0.73,Comedy,4.5
91154415,0.66,Adventure,4.6
155090959,0.84,Fantasy,6.6
180531370,0.69,Fantasy,4.7
167946471,0.48,Adventure,4.8
145463090,0.71,Crime,6.2
173254692,0.42,Action,4.2
23591217,0.65,Horror,4.0
30528703,0.38,Romance,4.0
43080246,0.81,Romance,4.6
93094301,0.61,Adventure,4.9
308072554,0.85,Action,8.4
29181221,0.82,Comedy,5.0
29026819,0.79,Horror,4.5
171890764,0.94,Sci-Fi,6.9
47449853,0.64,Animation,4.0
178967228,0.74,Adventure,5.6
89712043,0.8,Animation,4.8
28534283,0.62,Horror,4.0
6163951,0.46,Horror,4.0
140514521,0.94,Action,6.2
142509658,0.96,Animation,6.1
34568265,0.39,Drama,4.0
10652090,0.93,Drama,4.7
23612458,0.91,Drama,5.6
12948715,0.61,Indie,4.0
28432981,0.49,Horror,4.0
17600985,0.77,Indie,4.8
6345537,0.68,Horror,4.0
23119416,0.87,Romance,5.0
339158960,0.79,Action,7.3
49386792,0.4,Crime,4.0
67559485,0.7,Adventure,4.9
100540023,0.81,Adventure,6.1
179219365,0.44,Fantasy,4.0
81573189,0.87,Comedy,5.7
27435573,0.31,Drama,4.0
8180142,0.42,Indie,4.0
43856021,0.32,Animation,4.0
145862423,0.37,Animation,4.0
334955242,0.31,Action,5.3
105589795,0.34,Adventure,4.0
97071169,0.7,Action,5.2
194937788,0.91,Sci-Fi,6.7
12702884,0.69,Drama,4.0
38369085,0.31,Animation,4.0
154017206,0.32,Fantasy,4.0
126657946,0.53,Sci-Fi,4.7
93956959,0.84,Action,5.0
84018327,0.43,Adventure,4.0
90595412,0.42,Crime,4.0
235098991,0.85,Sci-Fi,7.0
18089812,0.62,Indie,4.0
86520220,0.4,Thriller,4.0
13610359,0.89,Horror,4.6
27947099,0.58,Horror,4.0
89785421,0.69,Adventure,4.7
78613967,0.87,Comedy,5.2
11216755,0.58,Horror,4.0
23138611,0.82,Drama,4.6
20325692,0.55,Drama,4.0
22066517,0.4,Thriller,4.0
142444851,0.81,Fantasy,5.1
1571017,0.7,Indie,4.0
187361979,0.9,Adventure,6.5
191800213,0.76,Action,5.9
77395265,0.51,Crime,4.0
39562960,0.58,Drama,4.1
150559612,0.79,Fantasy,4.9
47976656,0.48,Crime,4.0
13049070,0.7,Indie,4.0
24973489,0.39,Thriller,4.0
44823020,0.52,Crime,4.2
94405829,0.42,Fantasy,4.0
114370993,0.49,Thriller,4.0
141031314,0.47,Animation,4.2
143092131,0.39,Animation,4.0
85192411,0.64,Action,4.0
129475902,0.32,Adventure,4.0
83775531,0.96,Adventure,5.3
343440246,0.5,Action,6.8
13754855,0.6,Drama,4.0
96675984,0.8,Thriller,5.5
195505367,0.71,Sci-Fi,6.2
21245980,0.83,Drama,5.7
21130548,0.48,Horror,4.0
70488496,0.64,Adventure,4.0
211675957,0.58,Fantasy,4.9
17934407,0.79,Drama,4.0
37347212,0.44,Comedy,4.0
129662519,0.4,Crime,4.0
7099998,0.9,Romance,5.2
112727385,0.31,Action,4.0
53375495,0.84,Thriller,5.2
80859288,0.46,Thriller,4.0
81803181,0.65,Action,4.5
94154169,0.38,Fantasy,4.0
92424618,0.69,Action,5.2
66604447,0.69,Comedy,4.6
23777089,0.39,Drama,4.0
183434976,0.8,Adventure,6.3
21195394,0.67,Thriller,4.0
21231017,0.97,Horror,5.5
144154165,0.63,Animation,4.6
100906657,0.33,Sci-Fi,4.0
208257679,0.49,Fantasy,4.3
35937106,0.91,Thriller,5.4
209633416,0.36,Sci-Fi,4.0
57726974,0.36,Comedy,4.0
79577347,0.77,Crime,4.9
58951034,0.69,Drama,5.1
9219442,0.43,Drama,4.0
31615752,0.35,Crime,4.0
164553676,0.58,Sci-Fi,4.1
32169972,0.94,Romance,5.4
12508774,0.7,Horror,4.0
77974332,0.6,Thriller,4.2
22859815,0.67,Comedy,4.0
126773362,0.31,Crime,4.0
54589266,0.77,Animation,4.2
51796470,0.45,Drama,4.0
3037869,0.4,Horror,4.0
10260273,0.66,Drama,4.0
81690193,0.48,Comedy,4.0
39378023,0.45,Drama,4.0
55857500,0.58,Crime,4.0
182460125,0.98,Sci-Fi,6.3
5925608,0.41,Horror,4.0
67443854,0.68,Animation,4.2
61190955,0.77,Animation,5.6
53714848,0.83,Crime,5.9
44880324,0.31,Romance,4.0
35357495,0.9,Thriller,4.3
116410623,0.45,Fantasy,4.0
23158362,0.34,Thriller,4.0
230223056,0.4,Sci-Fi,4.0
38592931,0.44,Comedy,4.0
267302232,0.97,Fantasy,7.9
62089952,0.36,Comedy,4.0
20862755,0.79,Horror,4.0
15407710,0.6,Indie,4.0
9675458,0.51,Indie,4.0
24981225,0.42,Horror,4.0
172464232,0.97,Adventure,7.4
15845285,0.86,Horror,4.0
93652543,0.53,Fantasy,4.0
115017945,0.96,Adventure,5.9
25412937,0.46,Drama,4.0
31150024,0.63,Thriller,4.0
18950951,0.94,Drama,5.9
5235159,0.86,Indie,4.8
34457071,0.61,Drama,4.0
76144019,0.78,Thriller,4.6
33856253,0.95,Romance,5.9
5569880,0.95,Horror,4.7
169728299,0.88,Adventure,6.3
29511588,0.72,Horror,4.0
36427013,0.69,Comedy,4.1
8009635,0.32,Romance,4.0
83485923,0.51,Comedy,4.0
7884667,0.39,Horror,4.0
10028811,0.51,Horror,4.0
119176257,0.81,Thriller,5.4
35242166,0.36,Comedy,4.0
53927264,0.71,Thriller,4.6
31952308,0.47,Drama,4.0
294570884,0.75,Action,6.6
24569395,0.86,Horror,4.7
81177073,0.83,Comedy,5.1
86295976,0.4,Comedy,4.0
87584035,0.46,Crime,4.0
108753507,0.84,Crime,5.8
77988232,0.79,Animation,5.2
22685931,0.84,Horror,4.2
74378528,0.48,Thriller,4.0
13599457,0.86,Romance,5.4
14114156,0.41,Drama,4.0
9579128,0.75,Horror,4.0
7257502,0.47,Indie,4.0
14470379,0.33,Indie,4.0
143785481,0.3,Animation,4.1
98192357,0.37,Adventure,4.0
133361222,0.34,Animation,4.0
12193094,0.98,Drama,5.1
189915973,0.67,Fantasy,5.6
83287192,0.35,Fantasy,4.0
87090097,0.44,Action,4.0
91346938,0.46,Adventure,4.0
86548651,0.7,Adventure,4.6
104460758,0.58,Crime,4.9
67070271,0.9,Comedy,4.7
48395365,0.96,Romance,6.3
18023060,0.48,Indie,4.0
24345066,0.62,Horror,4.0
7632540,0.73,Romance,4.0
151462970,0.45,Adventure,4.1
5005723,0.32,Indie,4.0
171863985,0.76,Animation,6.5
30929622,0.62,Animation,4.3
274132493,0.34,Fantasy,4.2
70767703,0.37,Comedy,4.0
18179389,0.38,Indie,4.0
16709286,0.91,Drama,5.6
240119161,0.97,Fantasy,7.1
92377199,0.66,Adventure,4.5
100822883,0.6,Sci-Fi,4.2
15936049,0.42,Comedy,4.0
276675358,0.83,Action,7.2
38449765,0.31,Animation,4.0
146517976,0.5,Crime,4.9
22313466,0.9,Drama,6.1
16156523,0.57,Drama,4.0
100861459,0.75,Thriller,4.7
37594455,0.48,Romance,4.0
288807104,0.84,Action,7.7
11448862,0.6,Romance,4.0
245172923,0.88,Sci-Fi,7.8
16531979,0.36,Romance,4.0
69569208,0.91,Comedy,5.9
29757579,0.3,Thriller,4.0
143049543,0.55,Sci-Fi,5.2
100153155,0.82,Crime,6.2
26929350,0.88,Drama,5.6
4775082,0.72,Indie,4.4
106763189,0.5,Fantasy,4.3
47705577,0.45,Animation,4.0
72054128,0.71,Comedy,4.9
249862100,0.88,Action,6.5
64432517,0.92,Comedy,5.1
13238254,0.82,Indie,4.8
113722345,0.5,Thriller,4.1
152032318,0.75,Sci-Fi,6.3
22614390,0.51,Romance,4.0
254940266,0.31,Action,4.0
19732552,0.59,Horror,4.0
40922533,0.64,Drama,4.7
36412074,0.52,Thriller,4.0
28538698,0.81,Romance,5.2
33363097,0.67,Comedy,4.0
192252591,0.52,Adventure,4.2
248987698,0.55,Sci-Fi,5.6
56430793,0.53,Animation,4.0
105831138,0.33,Thriller,4.0
193979540,0.41,Fantasy,4.6
162414132,0.5,Action,4.1
13408822,0.82,Indie,4.3
185779142,0.4,Adventure,4.0
87312132,0.32,Adventure,4.0
154512517,0.38,Animation,4.0
28323486,0.74,Horror,4.0
131017427,0.46,Crime,4.4
196239550,0.37,Action,4.0
232291268,0.31,Sci-Fi,4.0
139592951,0.86,Adventure,6.5
117058349,0.78,Animation,5.7
26685457,0.41,Thriller,4.0
28856300,0.81,Horror,4.3
39797191,0.91,Thriller,4.5
110599727,0.98,Animation,6.3
53644582,0.39,Thriller,4.0
111696564,0.44,Thriller,4.0
42719615,0.94,Comedy,4.8
137612213,0.62,Animation,5.2
47516443,0.39,Romance,4.0
116909972,0.64,Thriller,4.4
298204184,0.91,Action,8.1
20348059,0.92,Horror,4.5
99365865,0.76,Thriller,4.4
12227611,0.83,Indie,4.9
3202213,0.54,Horror,4.0
68866838,0.62,Animation,4.3
3812129,0.95,Indie,4.7
175176070,0.95,Adventure,7.2
19874973,0.76,Romance,4.6
80429095,0.34,Thriller,4.0
194385849,0.64,Fantasy,5.1
8327947,0.6,Horror,4.0
1926815,0.46,Indie,4.0
7937956,0.87,Horror,4.1
37480237,0.61,Thriller,4.0
174523491,0.42,Action,4.4
87726013,0.37,Adventure,4.0
159587333,0.74,Adventure,5.6
102398014,0.96,Fantasy,5.4
11839040,0.83,Drama,4.3
129844277,0.38,Animation,4.0
138487736,0.69,Animation,4.8
18792464,0.94,Romance,5.6
72110876,0.44,Fantasy,4.0
20561467,0.32,Drama,4.0
96321420,0.84,Thriller,4.5
9186924,0.76,Horror,4.0
23126886,0.59,Comedy,4.0
75475414,0.62,Comedy,4.6
195984322,0.85,Action,5.8
209627782,0.9,Sci-Fi,6.2
7723454,0.94,Romance,4.6
146016728,0.43,Sci-Fi,4.4
25032577,0.92,Drama,5.3
120368762,0.89,Sci-Fi,5.9
144796064,0.83,Fantasy,5.7
239037250,0.3,Sci-Fi,4.0
78727189,0.8,Fantasy,5.4
24455657,0.34,Romance,4.0
265562632,0.72,Fantasy,7.2
14296458,0.78,Romance,4.0
130362097,0.39,Fantasy,4.0
108367334,0.67,Adventure,4.1
101641276,0.86,Fantasy,5.1
36409970,0.5,Crime,4.0
27985912,0.39,Thriller,4.0
80741910,0.57,Thriller,4.0
38441740,0.89,Drama,5.5
14941945,0.96,Horror,4.8
23918795,0.81,Horror,4.1
323011161,0.79,Action,7.5
146728905,0.5,Animation,4.0
17614869,0.98,Indie,5.7
171078090,0.33,Action,4.0
4465593,0.68,Indie,4.2
47931241,0.33,Drama,4.0
64848952,0.83,Comedy,5.6
256348519,0.32,Sci-Fi,4.1
79286466,0.7,Fantasy,4.0
31387164,0.95,Drama,5.3
8440270,0.95,Drama,5.0
20467628,0.4,Comedy,4.0
138093677,0.53,Crime,5.1
140946712,0.72,Action,5.7
26037436,0.52,Romance,4.0
201352327,0.88,Action,6.8
106460362,0.77,Animation,4.8
292682998,0.83,Sci-Fi,6.9
27766462,0.88,Drama,5.1
47734856,0.59,Drama,4.0
37154420,0.54,Animation,4.0
91872073,0.38,Animation,4.0
28255031,0.48,Horror,4.0
85443684,0.6,Fantasy,4.0
175447299,0.51,Fantasy,5.1
235030917,0.39,Fantasy,4.0
24289123,0.96,Drama,5.5
79575117,0.61,Comedy,4.1
8370491,0.34,Horror,4.0
47949742,0.83,Drama,4.9
42266260,0.91,Comedy,4.8
32775673,0.42,Comedy,4.0
8686649,0.37,Indie,4.0
14448021,0.39,Indie,4.0
18886431,0.52,Horror,4.0
137009599,0.47,Animation,4.0
55058045,0.32,Drama,4.0
75205894,0.85,Comedy,4.7
165007707,0.75,Action,6.3
13583237,0.89,Horror,4.0
134618091,0.78,Sci-Fi,4.8
8726636,0.88,Indie,4.5
13314081,0.48,Romance,4.0
14735549,0.7,Drama,4.0
268829118,0.87,Sci-Fi,7.4
190221921,0.92,Adventure,6.7
25510603,0.62,Drama,4.7
23866086,0.88,Romance,4.3
82339500,0.67,Comedy,4.6
24081664,0.84,Horror,4.0
59383301,0.7,Animation,4.9
242409416,0.82,Action,6.8
311617955,0.64,Action,6.4
123223842,0.95,Fantasy,6.8
47521195,0.7,Drama,4.7
13393797,0.54,Romance,4.0
169082538,0.53,Action,5.0
68901145,0.95,Crime,5.6
119534911,0.73,Animation,5.7
42385947,0.66,Romance,4.5
76116201,0.96,Animation,5.7
115375313,0.84,Thriller,4.9
9207252,0.8,Drama,4.3
93642825,0.75,Adventure,5.4
27477837,0.93,Romance,5.7
147426540,0.52,Crime,4.4
175170359,0.41,Fantasy,4.0
31512467,0.31,Drama,4.0
31667199,0.8,Drama,5.2
84456830,0.41,Crime,4.0
18006284,0.42,Horror,4.0
274139539,0.47,Fantasy,4.8
128661802,0.88,Action,5.5
24487565,0.93,Drama,4.8
223920267,0.42,Fantasy,4.0
304146531,0.57,Action,6.7
70672310,0.39,Adventure,4.0
14498806,0.86,Horror,4.0
166987476,0.59,Fantasy,4.3
136514930,0.74,Adventure,4.6
254959824,0.35,Sci-Fi,5.0
44475021,0.47,Comedy,4.0
77683952,0.39,Animation,4.0
85137947,0.36,Adventure,4.0
20776989,0.77,Thriller,4.0
157076496,0.61,Action,5.2
33841817,0.49,Romance,4.0
130443487,0.58,Crime,5.2
177018112,0.89,Adventure,6.3
280243305,0.66,Sci-Fi,7.1
87905622,0.69,Action,4.2
21414068,0.48,Drama,4.0
108454151,0.4,Thriller,4.0
42593285,0.97,Comedy,6.0
35390236,0.31,Thriller,4.0
139518128,0.49,Fantasy,4.0
60221064,0.39,Thriller,4.0
67222696,0.54,Comedy,4.1
6902521,0.92,Horror,4.0
39133279,0.62,Drama,4.7
127176922,0.62,Animation,4.6
306554071,0.88,Action,7.3
23280472,0.5,Horror,4.0
228951187,0.9,Action,7.6
147991477,0.88,Adventure,5.5
148482122,0.31,Animation,4.0
110676758,0.42,Adventure,4.0
170570168,0.5,Action,4.1
11945903,0.82,Horror,4.0
105155747,0.45,Adventure,4.0
20178209,0.64,Romance,4.0
18053701,0.69,Horror,4.1
32087747,0.89,Drama,5.8
22125968,0.56,Romance,4.0
95082995,0.69,Thriller,4.2
106427685,0.43,Adventure,4.0
9932874,0.34,Indie,4.0
261947459,0.45,Action,5.8
148868103,0.51,Crime,4.9
8851258,0.36,Horror,4.0
176244845,0.83,Sci-Fi,6.4
198312662,0.62,Action,4.7
87356745,0.33,Crime,4.0
115240472,0.58,Crime,4.0
212302064,0.64,Sci-Fi,6.3
12254559,0.44,Horror,4.0
13588833,0.36,Indie,4.0
144909044,0.54,Crime,4.5
82727169,0.39,Thriller,4.0
198483400,0.68,Sci-Fi,6.2
64357629,0.75,Comedy,5.1
84721709,0.55,Comedy,4.0
223344661,0.32,Fantasy,4.0
187608295,0.93,Adventure,6.3
16488873,0.83,Comedy,4.1
323965969,0.74,Action,7.8
22742587,0.5,Thriller,4.0
77499502,0.32,Thriller,4.0
279485339,0.47,Sci-Fi,5.1
99475703,0.65,Thriller,4.0
84833468,0.74,Thriller,4.9
297191940,0.62,Action,6.8
88550461,0.93,Comedy,5.1
36227981,0.58,Drama,4.4
242435711,0.49,Fantasy,4.4
322731129,0.65,Action,6.8
21631744,0.64,Romance,4.0
82533475,0.56,Fantasy,4.2
181322879,0.44,Fantasy,4.5
54732974,0.65,Drama,4.6
159272573,0.97,Animation,6.1
49794011,0.52,Romance,4.0
115469933,0.51,Crime,4.0
76124266,0.34,Comedy,4.0
143437452,0.82,Animation,6.4
137769513,0.76,Animation,5.5
72446135,0.44,Thriller,4.0
68984939,0.82,Comedy,5.0
148065946,0.31,Crime,4.0
226056113,0.42,Fantasy,5.1
91499563,0.76,Fantasy,5.0
72879410,0.63,Animation,4.4
114278280,0.52,Thriller,4.5
297397262,0.85,Sci-Fi,7.5
61630961,0.66,Adventure,4.7
23493233,0.48,Horror,4.0
8292710,0.32,Horror,4.0
213763893,0.77,Fantasy,6.5
46864002,0.95,Comedy,5.0
110732507,0.77,Crime,4.8
44955484,0.72,Romance,4.1
284215687,0.71,Action,6.0
43145386,0.6,Romance,4.0
23376203,0.66,Horror,4.0
10784636,0.68,Horror,4.0
25101933,0.83,Horror,4.6
5922370,0.83,Indie,4.7
3528148,0.62,Indie,4.0
83280434,0.64,Thriller,4.8
105096413,0.56,Thriller,4.2
59768686,0.76,Crime,4.6
100827223,0.69,Crime,5.4
135274161,0.56,Action,5.0
264001816,0.75,Fantasy,7.2
98585556,0.36,Crime,4.0
72450399,0.38,Adventure,4.0
111896311,0.58,Fantasy,4.0
72864527,0.44,Adventure,4.0
38441079,0.65,Animation,4.7
75969959,0.41,Comedy,4.0
48308152,0.94,Drama,5.9
146785365,0.82,Crime,6.6
117576793,0.81,Animation,4.9
325695365,0.4,Action,5.6
160967154,0.95,Fantasy,6.1
92669837,0.73,Crime,4.4
92455682,0.3,Thriller,4.0
45077116,0.79,Crime,5.5
34787933,0.42,Thriller,4.0
37774682,0.31,Thriller,4.0
9123609,0.46,Drama,4.0
174076029,0.98,Action,6.8
148428778,0.48,Crime,4.0
46920520,0.56,Romance,4.0
63968059,0.53,Crime,4.0
61575630,0.36,Adventure,4.0
10906445,0.85,Indie,5.2
28015661,0.41,Drama,4.0
199473845,0.71,Sci-Fi,6.0
22953794,0.61,Drama,4.0
44998438,0.92,Drama,5.8
114518266,0.34,Thriller,4.0
132145739,0.61,Crime,4.3
11129670,0.56,Horror,4.0
11346129,0.33,Indie,4.0
15257757,0.47,Indie,4.0
18877414,0.85,Indie,5.1
25805929,0.31,Horror,4.0
114178752,0.48,Thriller,4.2
176776307,0.4,Animation,4.0
16158866,0.98,Indie,4.9
25551925,0.94,Romance,5.0
21259739,0.95,Drama,5.1
284633441,0.57,Action,5.9
211986140,0.58,Fantasy,5.4
33020413,0.7,Drama,4.5
106755978,0.39,Adventure,4.0
9240965,0.71,Horror,4.0
35563554,0.68,Drama,4.0
75962468,0.57,Thriller,4.5
226607092,0.58,Fantasy,4.9
32297044,0.71,Romance,4.2
246443774,0.86,Fantasy,7.1
19393251,0.47,Indie,4.0
158166988,0.89,Animation,6.3
154551718,0.78,Animation,5.8
32975834,0.92,Drama,5.4
7074113,0.47,Horror,4.0
215006222,0.91,Action,7.5
58938941,0.44,Comedy,4.0
295201677,0.71,Sci-Fi,6.2
35008025,0.31,Drama,4.0
53868496,0.5,Comedy,4.0
123737010,0.62,Crime,4.7
264448389,0.81,Fantasy,6.2
27870250,0.74,Horror,4.0
232602474,0.8,Action,6.7
170669955,0.38,Sci-Fi,4.0
203065104,0.52,Fantasy,5.5
156185419,0.39,Animation,4.1
146710028,0.74,Animation,6.1
59879131,0.41,Thriller,4.0
5544354,0.5,Indie,4.0
260433736,0.74,Fantasy,5.8
23672083,0.53,Drama,4.0
200051411,0.98,Fantasy,7.0
50033347,0.68,Comedy,4.2
46143673,0.94,Drama,6.3
39114787,0.74,Animation,5.1
91665302,0.39,Thriller,4.0
157843474,0.47,Adventure,4.9
169653516,0.58,Adventure,5.6
96755219,0.53,Thriller,4.0
128319818,0.74,Crime,5.9
246226022,0.47,Action,5.8
129156353,0.38,Adventure,4.0
109473007,0.75,Sci-Fi,5.1
154758102,0.88,Fantasy,5.5
346395689,0.63,Action,6.4
12917374,0.64,Drama,4.7
201201693,0.58,Action,5.6
54070424,0.96,Crime,5.3
48742635,0.81,Romance,4.9
3381782,0.7,Indie,4.0
146362640,0.61,Sci-Fi,4.3
7168931,0.85,Indie,5.1
12229538,0.88,Horror,4.0
70022931,0.83,Fantasy,5.0
318333885,0.81,Action,7.6
59973591,0.45,Drama,4.2
332563421,0.58,Action,5.8
89137419,0.83,Fantasy,5.4
19702003,0.88,Indie,5.6
79870281,0.77,Comedy,5.5
44118856,0.7,Drama,4.0
32738038,0.43,Romance,4.0
89696332,0.68,Fantasy,4.3
264851718,0.54,Action,6.0
4202307,0.52,Indie,4.0
12101589,0.79,Horror,4.0
79089518,0.47,Crime,4.0
26293604,0.74,Thriller,4.6
107154086,0.49,Action,4.0
247225831,0.52,Action,5.1
104166414,0.97,Animation,7.1
252190576,0.93,Sci-Fi,7.8
19959542,0.36,Drama,4.0
58052325,0.7,Crime,4.4
59484589,0.94,Drama,6.3
227906439,0.55,Sci-Fi,5.8
137197067,0.77,Animation,5.3
1706044,0.75,Indie,4.0
161363733,0.57,Action,4.2
12339590,0.36,Indie,4.0
26221317,0.6,Horror,4.0
283911038,0.46,Sci-Fi,5.8
21427647,0.34,Drama,4.0
140525550,0.48,Adventure,4.0
44340295,0.82,Animation,5.5
71427699,0.64,Adventure,5.0
159645715,0.97,Animation,6.1
10753226,0.97,Drama,5.9
257714637,0.72,Fantasy,6.4
10467299,0.89,Indie,4.1
272737291,0.88,Sci-Fi,6.9
70811116,0.37,Thriller,4.0
21573882,0.53,Horror,4.0
34799300,0.46,Drama,4.0
69127041,0.32,Comedy,4.0
120225955,0.97,Crime,6.0
22159240,0.71,Romance,4.0
335576750,0.62,Action,6.4
10345443,0.5,Indie,4.0
153866262,0.92,Action,7.1
74564893,0.81,Comedy,4.6
3463859,0.86,Indie,4.7
9183283,0.69,Indie,4.0
164014962,0.98,Adventure,6.3
44132613,0.47,Thriller,4.0
170912115,0.93,Fantasy,6.3
154017262,0.81,Action,5.2
110854603,0.31,Animation,4.0
150372996,0.3,Animation,4.1
137719060,0.33,Animation,4.1
291189301,0.46,Action,5.3
206493662,0.86,Sci-Fi,6.5
57052152,0.66,Drama,4.7
114998393,0.59,Crime,5.1
216302333,0.7,Fantasy,5.1
247475423,0.33,Sci-Fi,4.0
11939441,0.85,Drama,4.5
156859725,0.55,Action,4.0
14373825,0.41,Horror,4.0
159596919,0.69,Adventure,5.7
22519945,0.88,Romance,4.9
34335072,0.33,Drama,4.0
145530056,0.33,Animation,4.1
153634816,0.92,Adventure,7.2
25199149,0.52,Horror,4.0
109260379,0.95,Crime,5.6
28070751,0.68,Horror,4.0
10573525,0.93,Indie,4.5
31690742,0.68,Comedy,4.0
88554537,0.7,Comedy,4.2
42526930,0.44,Romance,4.0
28571465,0.52,Horror,4.0
19265832,0.71,Drama,4.6
16277742,0.64,Drama,4.0
34340233,0.56,Romance,4.0
33763883,0.85,Thriller,5.2
21178474,0.59,Horror,4.0
18062911,0.89,Horror,4.0
74506494,0.31,Thriller,4.0
64119994,0.64,Comedy,4.0
20357870,0.76,Romance,4.0
272372563,0.79,Sci-Fi,7.7
86712978,0.85,Thriller,4.9
266219580,0.66,Action,6.4
15653590,0.42,Romance,4.0
155845863,0.7,Sci-Fi,5.1
141228888,0.34,Fantasy,4.0
27559257,0.81,Horror,4.0
138937884,0.52,Crime,5.2
74606710,0.52,Adventure,4.0
267391252,0.35,Fantasy,4.9
172678034,0.57,Animation,5.7
27109022,0.58,Horror,4.0
33061274,0.9,Romance,5.1
176508462,0.79,Sci-Fi,6.0
120000052,0.68,Crime,4.9
280926793,0.77,Action,6.2
24299896,0.98,Drama,6.1
83810810,0.67,Adventure,4.1
133827531,0.68,Action,4.5
166604741,0.59,Fantasy,4.4
128562486,0.77,Sci-Fi,5.6
117096604,0.83,Adventure,5.0
178682136,0.5,Fantasy,4.0
65801613,0.52,Animation,4.1
81765566,0.56,Thriller,4.3
55076121,0.48,Crime,4.0
256953286,0.93,Sci-Fi,7.0
18948852,0.89,Indie,5.1
153369147,0.46,Action,4.0
95211654,0.47,Fantasy,4.3
71811657,0.72,Comedy,4.0
42646004,0.49,Drama,4.0
19597499,0.75,Horror,4.0
70091048,0.9,Animation,4.8
94863590,0.53,Crime,4.0
59057731,0.87,Comedy,5.3
34105618,0.34,Drama,4.0
36287483,0.69,Romance,4.2
42077018,0.67,Comedy,4.0
82029466,0.79,Action,4.9
11249521,0.45,Horror,4.0
103942023,0.79,Thriller,4.5
41068774,0.61,Drama,4.0
110248686,0.58,Sci-Fi,4.7
2133130,0.95,Indie,4.8
27498535,0.63,Horror,4.0
60925837,0.44,Adventure,4.0
